"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"5188","449","1400000US06037570601","Census Tract 5706.01, Los Angeles County, California"
"6139","487","1400000US06037570602","Census Tract 5706.02, Los Angeles County, California"
"4134","436","1400000US06037570603","Census Tract 5706.03, Los Angeles County, California"
"6589","328","1400000US06037570701","Census Tract 5707.01, Los Angeles County, California"
"2350","142","1400000US06037570702","Census Tract 5707.02, Los Angeles County, California"
"5533","307","1400000US06037570800","Census Tract 5708, Los Angeles County, California"
"5343","345","1400000US06037570901","Census Tract 5709.01, Los Angeles County, California"
"3746","247","1400000US06037570902","Census Tract 5709.02, Los Angeles County, California"
"5785","271","1400000US06037571000","Census Tract 5710, Los Angeles County, California"
"4672","273","1400000US06037571101","Census Tract 5711.01, Los Angeles County, California"
"3736","151","1400000US06037571102","Census Tract 5711.02, Los Angeles County, California"
"7911","666","1400000US06037571200","Census Tract 5712, Los Angeles County, California"
"4354","335","1400000US06037571300","Census Tract 5713, Los Angeles County, California"
"4657","294","1400000US06037571400","Census Tract 5714, Los Angeles County, California"
"4838","463","1400000US06037571502","Census Tract 5715.02, Los Angeles County, California"
"3233","358","1400000US06037571503","Census Tract 5715.03, Los Angeles County, California"
"4518","498","1400000US06037571504","Census Tract 5715.04, Los Angeles County, California"
"2058","219","1400000US06037571600","Census Tract 5716, Los Angeles County, California"
"6494","642","1400000US06037571701","Census Tract 5717.01, Los Angeles County, California"
"3536","399","1400000US06037571703","Census Tract 5717.03, Los Angeles County, California"
"4219","511","1400000US06037571704","Census Tract 5717.04, Los Angeles County, California"
"3394","177","1400000US06037571800","Census Tract 5718, Los Angeles County, California"
"6092","462","1400000US06037571900","Census Tract 5719, Los Angeles County, California"
"5294","501","1400000US06037572001","Census Tract 5720.01, Los Angeles County, California"
"4081","383","1400000US06037572002","Census Tract 5720.02, Los Angeles County, California"
"1133","176","1400000US06037572100","Census Tract 5721, Los Angeles County, California"
"6832","603","1400000US06037572201","Census Tract 5722.01, Los Angeles County, California"
"3610","363","1400000US06037572202","Census Tract 5722.02, Los Angeles County, California"
"3715","408","1400000US06037572301","Census Tract 5723.01, Los Angeles County, California"
"3748","451","1400000US06037572302","Census Tract 5723.02, Los Angeles County, California"
"1177","348","1400000US06037572400","Census Tract 5724, Los Angeles County, California"
"3201","469","1400000US06037572500","Census Tract 5725, Los Angeles County, California"
"5510","434","1400000US06037572600","Census Tract 5726, Los Angeles County, California"
"5991","626","1400000US06037572700","Census Tract 5727, Los Angeles County, California"
"825","219","1400000US06037572800","Census Tract 5728, Los Angeles County, California"
"6153","499","1400000US06037572900","Census Tract 5729, Los Angeles County, California"
"4070","502","1400000US06037573002","Census Tract 5730.02, Los Angeles County, California"
"1965","253","1400000US06037573003","Census Tract 5730.03, Los Angeles County, California"
"5311","664","1400000US06037573004","Census Tract 5730.04, Los Angeles County, California"
"7676","590","1400000US06037573100","Census Tract 5731, Los Angeles County, California"
"4879","501","1400000US06037573201","Census Tract 5732.01, Los Angeles County, California"
"5605","597","1400000US06037573202","Census Tract 5732.02, Los Angeles County, California"
"4065","461","1400000US06037573300","Census Tract 5733, Los Angeles County, California"
"1372","152","1400000US06037573401","Census Tract 5734.01, Los Angeles County, California"
"6154","325","1400000US06037573402","Census Tract 5734.02, Los Angeles County, California"
"3367","282","1400000US06037573403","Census Tract 5734.03, Los Angeles County, California"
"6220","465","1400000US06037573601","Census Tract 5736.01, Los Angeles County, California"
"5091","321","1400000US06037573700","Census Tract 5737, Los Angeles County, California"
"4430","246","1400000US06037573800","Census Tract 5738, Los Angeles County, California"
"2300","176","1400000US06037573902","Census Tract 5739.02, Los Angeles County, California"
"5565","240","1400000US06037574000","Census Tract 5740, Los Angeles County, California"
"5339","332","1400000US06037574100","Census Tract 5741, Los Angeles County, California"
"3088","211","1400000US06037574201","Census Tract 5742.01, Los Angeles County, California"
"2377","253","1400000US06037574202","Census Tract 5742.02, Los Angeles County, California"
"5649","349","1400000US06037574300","Census Tract 5743, Los Angeles County, California"
"5355","281","1400000US06037574400","Census Tract 5744, Los Angeles County, California"
"6372","526","1400000US06037574500","Census Tract 5745, Los Angeles County, California"
"2463","260","1400000US06037574601","Census Tract 5746.01, Los Angeles County, California"
"1263","143","1400000US06037574602","Census Tract 5746.02, Los Angeles County, California"
"47","31","1400000US06037574700","Census Tract 5747, Los Angeles County, California"
"3048","234","1400000US06037574800","Census Tract 5748, Los Angeles County, California"
"3872","275","1400000US06037574901","Census Tract 5749.01, Los Angeles County, California"
"4960","452","1400000US06037574902","Census Tract 5749.02, Los Angeles County, California"
"4131","412","1400000US06037575001","Census Tract 5750.01, Los Angeles County, California"
"4864","393","1400000US06037575002","Census Tract 5750.02, Los Angeles County, California"
"4822","428","1400000US06037575101","Census Tract 5751.01, Los Angeles County, California"
"4568","346","1400000US06037575102","Census Tract 5751.02, Los Angeles County, California"
"5066","412","1400000US06037575103","Census Tract 5751.03, Los Angeles County, California"
"5009","540","1400000US06037575201","Census Tract 5752.01, Los Angeles County, California"
"4925","533","1400000US06037575202","Census Tract 5752.02, Los Angeles County, California"
"4788","472","1400000US06037575300","Census Tract 5753, Los Angeles County, California"
"4904","682","1400000US06037575401","Census Tract 5754.01, Los Angeles County, California"
"3391","382","1400000US06037575402","Census Tract 5754.02, Los Angeles County, California"
"37","22","1400000US06037575500","Census Tract 5755, Los Angeles County, California"
"2699","360","1400000US06037575801","Census Tract 5758.01, Los Angeles County, California"
"5068","535","1400000US06037575802","Census Tract 5758.02, Los Angeles County, California"
"2532","325","1400000US06037575803","Census Tract 5758.03, Los Angeles County, California"
"3243","408","1400000US06037575901","Census Tract 5759.01, Los Angeles County, California"
"4747","591","1400000US06037575902","Census Tract 5759.02, Los Angeles County, California"
"4822","480","1400000US06037576001","Census Tract 5760.01, Los Angeles County, California"
"6250","778","1400000US06037576200","Census Tract 5762, Los Angeles County, California"
"4285","454","1400000US06037576301","Census Tract 5763.01, Los Angeles County, California"
"3830","581","1400000US06037576302","Census Tract 5763.02, Los Angeles County, California"
"4570","483","1400000US06037576401","Census Tract 5764.01, Los Angeles County, California"
"4832","434","1400000US06037576402","Census Tract 5764.02, Los Angeles County, California"
"5809","516","1400000US06037576403","Census Tract 5764.03, Los Angeles County, California"
"3072","369","1400000US06037576501","Census Tract 5765.01, Los Angeles County, California"
"4873","519","1400000US06037576502","Census Tract 5765.02, Los Angeles County, California"
"4079","433","1400000US06037576503","Census Tract 5765.03, Los Angeles County, California"
"4609","414","1400000US06037576601","Census Tract 5766.01, Los Angeles County, California"
"3859","357","1400000US06037576602","Census Tract 5766.02, Los Angeles County, California"
"4101","472","1400000US06037576700","Census Tract 5767, Los Angeles County, California"
"3505","472","1400000US06037576801","Census Tract 5768.01, Los Angeles County, California"
"3939","382","1400000US06037576802","Census Tract 5768.02, Los Angeles County, California"
"5335","447","1400000US06037576901","Census Tract 5769.01, Los Angeles County, California"
"4219","681","1400000US06037576903","Census Tract 5769.03, Los Angeles County, California"
"3047","412","1400000US06037576904","Census Tract 5769.04, Los Angeles County, California"
"7085","561","1400000US06037577000","Census Tract 5770, Los Angeles County, California"
"6246","412","1400000US06037577100","Census Tract 5771, Los Angeles County, California"
"5186","406","1400000US06037577200","Census Tract 5772, Los Angeles County, California"
"5179","369","1400000US06037577300","Census Tract 5773, Los Angeles County, California"
"2806","337","1400000US06037577400","Census Tract 5774, Los Angeles County, California"
"3497","232","1400000US06037577501","Census Tract 5775.01, Los Angeles County, California"
"1459","187","1400000US06037577504","Census Tract 5775.04, Los Angeles County, California"
"3291","234","1400000US06037577602","Census Tract 5776.02, Los Angeles County, California"
"8389","403","1400000US06037577603","Census Tract 5776.03, Los Angeles County, California"
"1173","119","1400000US06037577604","Census Tract 5776.04, Los Angeles County, California"
"3686","20","1400000US06037599000","Census Tract 5990, Los Angeles County, California"
"403","218","1400000US06037599100","Census Tract 5991, Los Angeles County, California"
"6694","733","1400000US06037600100","Census Tract 6001, Los Angeles County, California"
"4222","658","1400000US06037600201","Census Tract 6002.01, Los Angeles County, California"
"6633","518","1400000US06037600202","Census Tract 6002.02, Los Angeles County, California"
"2927","352","1400000US06037600302","Census Tract 6003.02, Los Angeles County, California"
"3667","525","1400000US06037600303","Census Tract 6003.03, Los Angeles County, California"
"2570","434","1400000US06037600304","Census Tract 6003.04, Los Angeles County, California"
"4202","480","1400000US06037600400","Census Tract 6004, Los Angeles County, California"
"2489","222","1400000US06037600501","Census Tract 6005.01, Los Angeles County, California"
"2251","227","1400000US06037600502","Census Tract 6005.02, Los Angeles County, California"
"2256","258","1400000US06037600601","Census Tract 6006.01, Los Angeles County, California"
"2430","314","1400000US06037600602","Census Tract 6006.02, Los Angeles County, California"
"3659","427","1400000US06037600702","Census Tract 6007.02, Los Angeles County, California"
"1645","218","1400000US06037600703","Census Tract 6007.03, Los Angeles County, California"
"3029","360","1400000US06037600704","Census Tract 6007.04, Los Angeles County, California"
"2982","290","1400000US06037600801","Census Tract 6008.01, Los Angeles County, California"
"2803","325","1400000US06037600802","Census Tract 6008.02, Los Angeles County, California"
"7272","868","1400000US06037600902","Census Tract 6009.02, Los Angeles County, California"
"3322","381","1400000US06037600911","Census Tract 6009.11, Los Angeles County, California"
"5405","512","1400000US06037600912","Census Tract 6009.12, Los Angeles County, California"
"2035","220","1400000US06037601001","Census Tract 6010.01, Los Angeles County, California"
"5915","462","1400000US06037601002","Census Tract 6010.02, Los Angeles County, California"
"5998","567","1400000US06037601100","Census Tract 6011, Los Angeles County, California"
"3801","436","1400000US06037601202","Census Tract 6012.02, Los Angeles County, California"
"3166","411","1400000US06037601211","Census Tract 6012.11, Los Angeles County, California"
"6708","537","1400000US06037601212","Census Tract 6012.12, Los Angeles County, California"
"2042","254","1400000US06037601301","Census Tract 6013.01, Los Angeles County, California"
"6901","581","1400000US06037601302","Census Tract 6013.02, Los Angeles County, California"
"5116","476","1400000US06037601303","Census Tract 6013.03, Los Angeles County, California"
"5148","490","1400000US06037601401","Census Tract 6014.01, Los Angeles County, California"
"4486","425","1400000US06037601402","Census Tract 6014.02, Los Angeles County, California"
"3951","369","1400000US06037601501","Census Tract 6015.01, Los Angeles County, California"
"3620","509","1400000US06037601502","Census Tract 6015.02, Los Angeles County, California"
"4694","653","1400000US06037601600","Census Tract 6016, Los Angeles County, California"
"5335","572","1400000US06037601700","Census Tract 6017, Los Angeles County, California"
"3909","435","1400000US06037601801","Census Tract 6018.01, Los Angeles County, California"
"4348","453","1400000US06037601802","Census Tract 6018.02, Los Angeles County, California"
"5694","628","1400000US06037601900","Census Tract 6019, Los Angeles County, California"
"2984","351","1400000US06037602002","Census Tract 6020.02, Los Angeles County, California"
"5256","528","1400000US06037602003","Census Tract 6020.03, Los Angeles County, California"
"4163","408","1400000US06037602004","Census Tract 6020.04, Los Angeles County, California"
"7208","731","1400000US06037602103","Census Tract 6021.03, Los Angeles County, California"
"6050","508","1400000US06037602104","Census Tract 6021.04, Los Angeles County, California"
"4044","443","1400000US06037602105","Census Tract 6021.05, Los Angeles County, California"
"5347","532","1400000US06037602106","Census Tract 6021.06, Los Angeles County, California"
"7099","701","1400000US06037602200","Census Tract 6022, Los Angeles County, California"
"6153","407","1400000US06037602301","Census Tract 6023.01, Los Angeles County, California"
"3103","188","1400000US06037602302","Census Tract 6023.02, Los Angeles County, California"
"6201","676","1400000US06037602402","Census Tract 6024.02, Los Angeles County, California"
"5499","386","1400000US06037602403","Census Tract 6024.03, Los Angeles County, California"
"5541","370","1400000US06037602404","Census Tract 6024.04, Los Angeles County, California"
"4518","515","1400000US06037602504","Census Tract 6025.04, Los Angeles County, California"
"4230","541","1400000US06037602505","Census Tract 6025.05, Los Angeles County, California"
"4270","502","1400000US06037602506","Census Tract 6025.06, Los Angeles County, California"
"3817","539","1400000US06037602507","Census Tract 6025.07, Los Angeles County, California"
"7081","633","1400000US06037602508","Census Tract 6025.08, Los Angeles County, California"
"3718","426","1400000US06037602509","Census Tract 6025.09, Los Angeles County, California"
"8306","603","1400000US06037602600","Census Tract 6026, Los Angeles County, California"
"3259","319","1400000US06037602700","Census Tract 6027, Los Angeles County, California"
"3637","466","1400000US06037602801","Census Tract 6028.01, Los Angeles County, California"
"4125","539","1400000US06037602802","Census Tract 6028.02, Los Angeles County, California"
"4211","432","1400000US06037602900","Census Tract 6029, Los Angeles County, California"
"7169","410","1400000US06037603001","Census Tract 6030.01, Los Angeles County, California"
"1765","221","1400000US06037603004","Census Tract 6030.04, Los Angeles County, California"
"5315","536","1400000US06037603005","Census Tract 6030.05, Los Angeles County, California"
"2239","344","1400000US06037603006","Census Tract 6030.06, Los Angeles County, California"
"4374","381","1400000US06037603101","Census Tract 6031.01, Los Angeles County, California"
"3957","335","1400000US06037603102","Census Tract 6031.02, Los Angeles County, California"
"3128","329","1400000US06037603200","Census Tract 6032, Los Angeles County, California"
"3838","403","1400000US06037603301","Census Tract 6033.01, Los Angeles County, California"
"3424","331","1400000US06037603302","Census Tract 6033.02, Los Angeles County, California"
"3852","414","1400000US06037603400","Census Tract 6034, Los Angeles County, California"
"3200","230","1400000US06037603500","Census Tract 6035, Los Angeles County, California"
"3965","244","1400000US06037603600","Census Tract 6036, Los Angeles County, California"
"4922","354","1400000US06037603702","Census Tract 6037.02, Los Angeles County, California"
"3239","396","1400000US06037603703","Census Tract 6037.03, Los Angeles County, California"
"6550","578","1400000US06037603704","Census Tract 6037.04, Los Angeles County, California"
"4519","574","1400000US06037603801","Census Tract 6038.01, Los Angeles County, California"
"3752","385","1400000US06037603802","Census Tract 6038.02, Los Angeles County, California"
"7974","529","1400000US06037603900","Census Tract 6039, Los Angeles County, California"
"4282","375","1400000US06037604001","Census Tract 6040.01, Los Angeles County, California"
"4998","431","1400000US06037604002","Census Tract 6040.02, Los Angeles County, California"
"7127","537","1400000US06037604100","Census Tract 6041, Los Angeles County, California"
"2121","246","1400000US06037609900","Census Tract 6099, Los Angeles County, California"
"3889","230","1400000US06037620001","Census Tract 6200.01, Los Angeles County, California"
"3390","173","1400000US06037620002","Census Tract 6200.02, Los Angeles County, California"
"5487","305","1400000US06037620101","Census Tract 6201.01, Los Angeles County, California"
"3831","260","1400000US06037620102","Census Tract 6201.02, Los Angeles County, California"
"1452","244","1400000US06037620201","Census Tract 6202.01, Los Angeles County, California"
"4668","254","1400000US06037620301","Census Tract 6203.01, Los Angeles County, California"
"4845","250","1400000US06037620303","Census Tract 6203.03, Los Angeles County, California"
"5687","432","1400000US06037620305","Census Tract 6203.05, Los Angeles County, California"
"5156","331","1400000US06037620400","Census Tract 6204, Los Angeles County, California"
"5783","601","1400000US06037620501","Census Tract 6205.01, Los Angeles County, California"
"4210","340","1400000US06037620521","Census Tract 6205.21, Los Angeles County, California"
"4238","393","1400000US06037620522","Census Tract 6205.22, Los Angeles County, California"
"5819","385","1400000US06037620601","Census Tract 6206.01, Los Angeles County, California"
"5353","464","1400000US06037620602","Census Tract 6206.02, Los Angeles County, California"
"7107","518","1400000US06037620701","Census Tract 6207.01, Los Angeles County, California"
"6921","441","1400000US06037620702","Census Tract 6207.02, Los Angeles County, California"
"7972","337","1400000US06037620800","Census Tract 6208, Los Angeles County, California"
"2851","255","1400000US06037620901","Census Tract 6209.01, Los Angeles County, California"
"2355","364","1400000US06037620904","Census Tract 6209.04, Los Angeles County, California"
"4335","308","1400000US06037621001","Census Tract 6210.01, Los Angeles County, California"
"1115","302","1400000US06037621002","Census Tract 6210.02, Los Angeles County, California"
"4695","368","1400000US06037621004","Census Tract 6210.04, Los Angeles County, California"
"2714","252","1400000US06037621102","Census Tract 6211.02, Los Angeles County, California"
"6563","440","1400000US06037621104","Census Tract 6211.04, Los Angeles County, California"
"6171","494","1400000US06037621201","Census Tract 6212.01, Los Angeles County, California"
"2877","262","1400000US06037621204","Census Tract 6212.04, Los Angeles County, California"
"6836","363","1400000US06037621301","Census Tract 6213.01, Los Angeles County, California"
"3659","400","1400000US06037621324","Census Tract 6213.24, Los Angeles County, California"
"3014","283","1400000US06037621326","Census Tract 6213.26, Los Angeles County, California"
"4409","334","1400000US06037621400","Census Tract 6214, Los Angeles County, California"
"5966","348","1400000US06037650001","Census Tract 6500.01, Los Angeles County, California"
"2615","307","1400000US06037650003","Census Tract 6500.03, Los Angeles County, California"
"4234","431","1400000US06037650004","Census Tract 6500.04, Los Angeles County, California"
"5590","269","1400000US06037650101","Census Tract 6501.01, Los Angeles County, California"
"2175","211","1400000US06037650102","Census Tract 6501.02, Los Angeles County, California"
"5423","568","1400000US06037650200","Census Tract 6502, Los Angeles County, California"
"6738","472","1400000US06037650300","Census Tract 6503, Los Angeles County, California"
"4708","228","1400000US06037650401","Census Tract 6504.01, Los Angeles County, California"
"3386","161","1400000US06037650501","Census Tract 6505.01, Los Angeles County, California"
"4511","407","1400000US06037650502","Census Tract 6505.02, Los Angeles County, California"
"8431","648","1400000US06037650602","Census Tract 6506.02, Los Angeles County, California"
"4256","269","1400000US06037650603","Census Tract 6506.03, Los Angeles County, California"
"5273","511","1400000US06037650604","Census Tract 6506.04, Los Angeles County, California"
"3026","296","1400000US06037650605","Census Tract 6506.05, Los Angeles County, California"
"2283","181","1400000US06037650701","Census Tract 6507.01, Los Angeles County, California"
"4900","264","1400000US06037650702","Census Tract 6507.02, Los Angeles County, California"
"6251","453","1400000US06037650800","Census Tract 6508, Los Angeles County, California"
"5599","395","1400000US06037650901","Census Tract 6509.01, Los Angeles County, California"
"6508","604","1400000US06037650902","Census Tract 6509.02, Los Angeles County, California"
"5589","503","1400000US06037651001","Census Tract 6510.01, Los Angeles County, California"
"4382","322","1400000US06037651002","Census Tract 6510.02, Los Angeles County, California"
"5598","358","1400000US06037651101","Census Tract 6511.01, Los Angeles County, California"
"3534","207","1400000US06037651102","Census Tract 6511.02, Los Angeles County, California"
"4801","272","1400000US06037651201","Census Tract 6512.01, Los Angeles County, California"
"3319","358","1400000US06037651221","Census Tract 6512.21, Los Angeles County, California"
"6164","450","1400000US06037651222","Census Tract 6512.22, Los Angeles County, California"
"5847","502","1400000US06037651302","Census Tract 6513.02, Los Angeles County, California"
"4986","354","1400000US06037651304","Census Tract 6513.04, Los Angeles County, California"
"2320","240","1400000US06037651401","Census Tract 6514.01, Los Angeles County, California"
"6209","454","1400000US06037651402","Census Tract 6514.02, Los Angeles County, California"
"3551","473","1400000US06037670001","Census Tract 6700.01, Los Angeles County, California"
"3886","390","1400000US06037670002","Census Tract 6700.02, Los Angeles County, California"
"5742","432","1400000US06037670003","Census Tract 6700.03, Los Angeles County, California"
"6468","485","1400000US06037670100","Census Tract 6701, Los Angeles County, California"
"3727","299","1400000US06037670201","Census Tract 6702.01, Los Angeles County, California"
"2596","208","1400000US06037670202","Census Tract 6702.02, Los Angeles County, California"
"5086","311","1400000US06037670324","Census Tract 6703.24, Los Angeles County, California"
"3837","285","1400000US06037670326","Census Tract 6703.26, Los Angeles County, California"
"4489","258","1400000US06037670328","Census Tract 6703.28, Los Angeles County, California"
"2625","134","1400000US06037670403","Census Tract 6704.03, Los Angeles County, California"
"2813","155","1400000US06037670405","Census Tract 6704.05, Los Angeles County, California"
"1835","154","1400000US06037670406","Census Tract 6704.06, Los Angeles County, California"
"6133","478","1400000US06037670407","Census Tract 6704.07, Los Angeles County, California"
"4332","203","1400000US06037670411","Census Tract 6704.11, Los Angeles County, California"
"4960","286","1400000US06037670413","Census Tract 6704.13, Los Angeles County, California"
"4123","299","1400000US06037670416","Census Tract 6704.16, Los Angeles County, California"
"1790","148","1400000US06037670500","Census Tract 6705, Los Angeles County, California"
"7437","451","1400000US06037670602","Census Tract 6706.02, Los Angeles County, California"
"6733","540","1400000US06037670701","Census Tract 6707.01, Los Angeles County, California"
"5114","271","1400000US06037670702","Census Tract 6707.02, Los Angeles County, California"
"5700","529","1400000US06037700101","Census Tract 7001.01, Los Angeles County, California"
"4246","407","1400000US06037700102","Census Tract 7001.02, Los Angeles County, California"
"6477","412","1400000US06037700200","Census Tract 7002, Los Angeles County, California"
"5238","373","1400000US06037700300","Census Tract 7003, Los Angeles County, California"
"4989","385","1400000US06037700400","Census Tract 7004, Los Angeles County, California"
"3668","319","1400000US06037700501","Census Tract 7005.01, Los Angeles County, California"
"4246","422","1400000US06037700502","Census Tract 7005.02, Los Angeles County, California"
"4828","416","1400000US06037700600","Census Tract 7006, Los Angeles County, California"
"3631","340","1400000US06037700700","Census Tract 7007, Los Angeles County, California"
"5709","464","1400000US06037700801","Census Tract 7008.01, Los Angeles County, California"
"3739","497","1400000US06037700802","Census Tract 7008.02, Los Angeles County, California"
"3902","283","1400000US06037700901","Census Tract 7009.01, Los Angeles County, California"
"6405","353","1400000US06037700902","Census Tract 7009.02, Los Angeles County, California"
"5828","478","1400000US06037701000","Census Tract 7010, Los Angeles County, California"
"622","257","1400000US06037701100","Census Tract 7011, Los Angeles County, California"
"4249","306","1400000US06037701201","Census Tract 7012.01, Los Angeles County, California"
"3125","212","1400000US06037701202","Census Tract 7012.02, Los Angeles County, California"
"4577","335","1400000US06037701302","Census Tract 7013.02, Los Angeles County, California"
"6873","416","1400000US06037701304","Census Tract 7013.04, Los Angeles County, California"
"7151","425","1400000US06037701402","Census Tract 7014.02, Los Angeles County, California"
"4817","353","1400000US06037701501","Census Tract 7015.01, Los Angeles County, California"
"3751","324","1400000US06037701502","Census Tract 7015.02, Los Angeles County, California"
"4321","263","1400000US06037701601","Census Tract 7016.01, Los Angeles County, California"
"3808","343","1400000US06037701602","Census Tract 7016.02, Los Angeles County, California"
"3391","281","1400000US06037701701","Census Tract 7017.01, Los Angeles County, California"
"3070","392","1400000US06037701702","Census Tract 7017.02, Los Angeles County, California"
"5585","471","1400000US06037701801","Census Tract 7018.01, Los Angeles County, California"
"4017","358","1400000US06037701802","Census Tract 7018.02, Los Angeles County, California"
"3529","312","1400000US06037701902","Census Tract 7019.02, Los Angeles County, California"
"5302","403","1400000US06037702002","Census Tract 7020.02, Los Angeles County, California"
"6694","404","1400000US06037702102","Census Tract 7021.02, Los Angeles County, California"
"4715","392","1400000US06037702201","Census Tract 7022.01, Los Angeles County, California"
"3705","340","1400000US06037702202","Census Tract 7022.02, Los Angeles County, California"
"6473","326","1400000US06037702300","Census Tract 7023, Los Angeles County, California"
"4184","253","1400000US06037702400","Census Tract 7024, Los Angeles County, California"
"4872","665","1400000US06037702501","Census Tract 7025.01, Los Angeles County, California"
"4351","372","1400000US06037702502","Census Tract 7025.02, Los Angeles County, California"
"6027","370","1400000US06037702600","Census Tract 7026, Los Angeles County, California"
"3527","252","1400000US06037702700","Census Tract 7027, Los Angeles County, California"
"5112","474","1400000US06037702801","Census Tract 7028.01, Los Angeles County, California"
"2323","215","1400000US06037702802","Census Tract 7028.02, Los Angeles County, California"
"2987","263","1400000US06037702803","Census Tract 7028.03, Los Angeles County, California"
"8840","569","1400000US06037702901","Census Tract 7029.01, Los Angeles County, California"
"5695","417","1400000US06037703001","Census Tract 7030.01, Los Angeles County, California"
"7116","517","1400000US06037703002","Census Tract 7030.02, Los Angeles County, California"
"5479","426","1400000US06037703100","Census Tract 7031, Los Angeles County, California"
"5335","566","1400000US06037703200","Census Tract 7032, Los Angeles County, California"
"5327","424","1400000US06037800101","Census Tract 8001.01, Los Angeles County, California"
"7483","645","1400000US06037800102","Census Tract 8001.02, Los Angeles County, California"
"6704","390","1400000US06037800202","Census Tract 8002.02, Los Angeles County, California"
"5523","331","1400000US06037800203","Census Tract 8002.03, Los Angeles County, California"
"6496","368","1400000US06037800204","Census Tract 8002.04, Los Angeles County, California"
"7161","282","1400000US06037800324","Census Tract 8003.24, Los Angeles County, California"
"3375","255","1400000US06037800325","Census Tract 8003.25, Los Angeles County, California"
"5063","377","1400000US06037800326","Census Tract 8003.26, Los Angeles County, California"
"5061","485","1400000US06037800327","Census Tract 8003.27, Los Angeles County, California"
"2591","277","1400000US06037800328","Census Tract 8003.28, Los Angeles County, California"
"6595","395","1400000US06037800329","Census Tract 8003.29, Los Angeles County, California"
"862","204","1400000US06037800330","Census Tract 8003.30, Los Angeles County, California"
"691","187","1400000US06037800331","Census Tract 8003.31, Los Angeles County, California"
"6572","326","1400000US06037800332","Census Tract 8003.32, Los Angeles County, California"
"2481","405","1400000US06037800406","Census Tract 8004.06, Los Angeles County, California"
"7305","433","1400000US06037800408","Census Tract 8004.08, Los Angeles County, California"
"3772","305","1400000US06037800410","Census Tract 8004.10, Los Angeles County, California"
"2208","303","1400000US06037800504","Census Tract 8005.04, Los Angeles County, California"
"3039","257","1400000US06037800506","Census Tract 8005.06, Los Angeles County, California"
"797","293","1400000US06037900102","Census Tract 9001.02, Los Angeles County, California"
"6038","830","1400000US06037900103","Census Tract 9001.03, Los Angeles County, California"
"6111","607","1400000US06037900104","Census Tract 9001.04, Los Angeles County, California"
"1088","255","1400000US06037900201","Census Tract 9002.01, Los Angeles County, California"
"3613","363","1400000US06037900300","Census Tract 9003, Los Angeles County, California"
"6156","871","1400000US06037900501","Census Tract 9005.01, Los Angeles County, California"
"5391","493","1400000US06037900504","Census Tract 9005.04, Los Angeles County, California"
"3981","430","1400000US06037900505","Census Tract 9005.05, Los Angeles County, California"
"4554","464","1400000US06037900506","Census Tract 9005.06, Los Angeles County, California"
"7336","789","1400000US06037900507","Census Tract 9005.07, Los Angeles County, California"
"3219","395","1400000US06037900508","Census Tract 9005.08, Los Angeles County, California"
"5767","531","1400000US06037900602","Census Tract 9006.02, Los Angeles County, California"
"6605","596","1400000US06037900605","Census Tract 9006.05, Los Angeles County, California"
"3888","447","1400000US06037900606","Census Tract 9006.06, Los Angeles County, California"
"4312","557","1400000US06037900607","Census Tract 9006.07, Los Angeles County, California"
"3364","512","1400000US06037900608","Census Tract 9006.08, Los Angeles County, California"
"5354","583","1400000US06037900609","Census Tract 9006.09, Los Angeles County, California"
"4743","534","1400000US06037900701","Census Tract 9007.01, Los Angeles County, California"
"3905","582","1400000US06037900703","Census Tract 9007.03, Los Angeles County, California"
"2852","372","1400000US06037900704","Census Tract 9007.04, Los Angeles County, California"
"4889","518","1400000US06037900705","Census Tract 9007.05, Los Angeles County, California"
"9141","823","1400000US06037900803","Census Tract 9008.03, Los Angeles County, California"
"2951","511","1400000US06037900804","Census Tract 9008.04, Los Angeles County, California"
"4946","414","1400000US06037900805","Census Tract 9008.05, Los Angeles County, California"
"2932","263","1400000US06037900806","Census Tract 9008.06, Los Angeles County, California"
"3450","464","1400000US06037900900","Census Tract 9009, Los Angeles County, California"
"5397","326","1400000US06037901003","Census Tract 9010.03, Los Angeles County, California"
"12460","1011","1400000US06037901004","Census Tract 9010.04, Los Angeles County, California"
"2151","416","1400000US06037901007","Census Tract 9010.07, Los Angeles County, California"
"2858","298","1400000US06037901008","Census Tract 9010.08, Los Angeles County, California"
"5612","473","1400000US06037901009","Census Tract 9010.09, Los Angeles County, California"
"6069","563","1400000US06037901010","Census Tract 9010.10, Los Angeles County, California"
"4948","525","1400000US06037901011","Census Tract 9010.11, Los Angeles County, California"
"5568","561","1400000US06037901101","Census Tract 9011.01, Los Angeles County, California"
"5501","563","1400000US06037901102","Census Tract 9011.02, Los Angeles County, California"
"9502","801","1400000US06037901205","Census Tract 9012.05, Los Angeles County, California"
"1409","276","1400000US06037901209","Census Tract 9012.09, Los Angeles County, California"
"1458","219","1400000US06037901210","Census Tract 9012.10, Los Angeles County, California"
"3878","294","1400000US06037901213","Census Tract 9012.13, Los Angeles County, California"
"5795","764","1400000US06037910001","Census Tract 9100.01, Los Angeles County, California"
"6770","713","1400000US06037910002","Census Tract 9100.02, Los Angeles County, California"
"1307","283","1400000US06037910101","Census Tract 9101.01, Los Angeles County, California"
"3910","492","1400000US06037910201","Census Tract 9102.01, Los Angeles County, California"
